"subject";"activity";"featDomain";"featAcceleration";"featInstrument";"featJerk";"featMagnitude";"featVariable";"featAxis";"count";"meanValue"
"1351";18;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";364;-0.753904676895604
"1352";18;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";364;-0.745212812708791
"1353";18;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";364;0.716863248351648
"1354";18;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";364;-0.01578199625
"1355";18;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";364;0.0899901746593407
"1356";18;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";364;-0.980138675796703
"1357";18;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";364;-0.969542030412088
"1358";18;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";364;-0.959434177692308
"1359";18;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";364;-0.658370952115385
"1360";18;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";364;-0.689671890376374
"1361";18;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";364;-0.787757637521978
"1362";18;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";364;-0.816385880247253
"1363";18;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";364;-0.755926770686813
"1364";18;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";364;-0.812175241332418
"1365";18;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";364;-0.759665554340659
"1366";18;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";364;-0.766381665384615
"1367";18;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";364;-0.816286626730769
"1368";18;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";364;-0.789777674554945
"1369";18;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";364;-0.88466302260989
"1370";18;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";364;-0.902206780607143
"1371";18;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";364;-0.714227764615385
"1372";18;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";364;-0.663659666593407
"1373";18;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";364;-0.761229192087912
"1374";18;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";364;-0.687850549203297
"1375";18;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";364;-0.632838238002747
"1376";18;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";364;-0.694874090513736
"1377";18;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";364;-0.697732862178571
"1378";18;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";364;-0.733904051236264
"1379";18;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";364;-0.750020077252747
"1380";18;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";364;-0.744113444532967
"1381";18;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";364;-0.833032083021978
"1382";18;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";364;-0.742517893708791
"1383";18;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";364;-0.739197834642857
"1384";18;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";364;-0.860168954615385
"1385";18;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";364;-0.742323821887363
"1386";18;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";364;-0.750189976318681
"1387";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";360;-0.0385723953346511
"1388";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";360;-0.0681420603177778
"1389";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";360;0.0883609591559167
"1390";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";360;-0.637789914575556
"1391";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";360;-0.643866300560306
"1392";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";360;-0.645682212189167
"1393";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";360;-0.548919668132222
"1394";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";360;-0.610093380740278
"1395";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";360;-0.0895939425055556
"1396";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";360;-0.0383208736670278
"1397";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";360;-0.0569649444286944
"1398";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";360;-0.618836206634444
"1399";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";360;-0.725991380623889
"1400";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";360;-0.686684583831583
"1401";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";360;-0.683436541824444
"1402";19;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";360;-0.7255986988425
"1403";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";360;0.269723487105556
"1404";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";360;-0.0182031515710306
"1405";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";360;-0.118277180099383
"1406";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";360;-0.574658922919194
"1407";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";360;-0.507035084992639
"1408";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";360;-0.649184726556944
"1409";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";360;-0.531507362111361
"1410";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";360;-0.599552767486306
"1411";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";360;0.0774171147766389
"1412";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";360;0.0115812421960876
"1413";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";360;-0.00186198850195833
"1414";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";360;-0.571088266146083
"1415";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";360;-0.571311190432222
"1416";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";360;-0.705342976190833
"1417";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";360;-0.5762252472125
"1418";19;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";360;-0.601918552871944
"1419";19;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";360;0.475323016
"1420";19;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";360;0.0964052626666667
"1421";19;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";360;0.233011401195083
"1422";19;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";360;-0.958290447861111
"1423";19;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";360;-0.95925383425
"1424";19;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";360;-0.94180028475
"1425";19;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";360;-0.531507362111361
"1426";19;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";360;-0.599552767486306
"1427";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";360;-0.553089575942778
"1428";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";360;-0.641337299817778
"1429";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";360;-0.602625307818389
"1430";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";360;-0.666071315599889
"1431";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";360;-0.650105402347778
"1432";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";360;-0.694729075491667
"1433";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";360;-0.636287999799167
"1434";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";360;-0.662325968145833
"1435";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";360;-0.719519008752778
"1436";19;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";360;-0.754223739441667
"1437";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";360;-0.587050355097528
"1438";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";360;-0.521888076609778
"1439";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";360;-0.647026298284028
"1440";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";360;-0.5708979748225
"1441";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";360;-0.530901585022361
"1442";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";360;-0.680291382637222
"1443";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";360;-0.556404444967972
"1444";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";360;-0.689860920113889
"1445";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";360;-0.593157169174611
"1446";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";360;-0.596694943936944
"1447";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";360;-0.680924493180556
"1448";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";360;-0.586910128980833
"1449";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";360;-0.572596722878
"1450";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";360;-0.728521901498861
"1451";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";360;-0.576064647812278
"1452";19;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";360;-0.641089005857778
"1453";20;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";354;-0.0242488811785028
"1454";20;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";354;-0.0789448418069209
"1455";20;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";354;0.0856280628860452
"1456";20;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";354;-0.684586332415254
"1457";20;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";354;-0.573677383024548
"1458";20;"LAYING";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";354;-0.52727797039661
"1459";20;"LAYING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";354;-0.516861235888701
"1460";20;"LAYING";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";354;-0.580023613494576
"1461";20;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";354;-0.094982179135
"1462";20;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";354;-0.0414356124141243
"1463";20;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";354;-0.0543001277610169
"1464";20;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";354;-0.698354145936441
"1465";20;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";354;-0.684280685533898
"1466";20;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";354;-0.636715878557062
"1467";20;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";354;-0.684048497355932
"1468";20;"LAYING";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";354;-0.683503744537853
"1469";20;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";354;0.268425757926554
"1470";20;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";354;-0.0175912993773164
"1471";20;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";354;-0.108029145824294
"1472";20;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";354;-0.60484669490339
"1473";20;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";354;-0.369336706508757
"1474";20;"LAYING";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";354;-0.634787346548023
"1475";20;"LAYING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";354;-0.517257429345412
"1476";20;"LAYING";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";354;-0.572325820319209
"1477";20;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";354;0.079818125480791
"1478";20;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";354;0.00220928707107345
"1479";20;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";354;-0.00450611895602542
"1480";20;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";354;-0.627098830685593
"1481";20;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";354;-0.527174601581921
"1482";20;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";354;-0.747362572898305
"1483";20;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";354;-0.619698756735028
"1484";20;"LAYING";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";354;-0.588644307467599
"1485";20;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";354;0.628040637177966
"1486";20;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";354;-0.0373059475847458
"1487";20;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";354;0.10723075947935
"1488";20;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";354;-0.958201862627119
"1489";20;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";354;-0.952506793418079
"1490";20;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";354;-0.940981537502825
"1491";20;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";354;-0.517257429345412
"1492";20;"LAYING";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";354;-0.572325820319209
"1493";20;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";354;-0.626445370827119
"1494";20;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";354;-0.591039733449633
"1495";20;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";354;-0.518444509491525
"1496";20;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";354;-0.704481841200565
"1497";20;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";354;-0.567588605842655
"1498";20;"LAYING";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";354;-0.575002191142655
"1499";20;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";354;-0.606970915061638
"1500";20;"LAYING";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";354;-0.635816314618644
"1501";20;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";354;-0.692638075749774
"1502";20;"LAYING";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";354;-0.694680032329943
"1503";20;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";354;-0.612641113666949
"1504";20;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";354;-0.426398722000395
"1505";20;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";354;-0.665006945724294
"1506";20;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"X";354;-0.60314894923565
"1507";20;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Y";354;-0.381534028764124
"1508";20;"LAYING";"Freq";"Body";"Accelerometer";"NA";"NA";"SD";"Z";354;-0.647515612457627
"1509";20;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";354;-0.560278889421186
"1510";20;"LAYING";"Freq";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";354;-0.648306198707062
"1511";20;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";354;-0.652264226931438
"1512";20;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";354;-0.557791286001412
"1513";20;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";354;-0.732835648957627
"1514";20;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";354;-0.634710081102825
"1515";20;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";354;-0.525907610282373
"1516";20;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";354;-0.760509114748588
"1517";20;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";354;-0.584571446817062
"1518";20;"LAYING";"Freq";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";354;-0.597351046813729
"1519";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"X";408;-0.0276346639303578
"1520";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";408;-0.0784719736838971
"1521";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";408;0.0861212668362745
"1522";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"X";408;-0.79617228689951
"1523";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Y";408;-0.765057760637255
"1524";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"NA";"SD";"Z";408;-0.701642028499559
"1525";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";408;-0.693779224517157
"1526";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";408;-0.761303119652451
"1527";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"X";408;-0.100558317889216
"1528";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Y";408;-0.0408236141863333
"1529";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"Mean";"Z";408;-0.0533861046416422
"1530";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"X";408;-0.792483156720588
"1531";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Y";408;-0.815859336004902
"1532";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"NA";"SD";"Z";408;-0.812017312181373
"1533";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";408;-0.807817403137255
"1534";21;"WALKING_DOWNSTAIRS";"Time";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";408;-0.82408989995098
"1535";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"X";408;0.277466525522059
"1536";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Y";408;-0.0176664578561765
"1537";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"Mean";"Z";408;-0.10877848058848
"1538";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"X";408;-0.672323867377451
"1539";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Y";408;-0.565585190336299
"1540";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"NA";"SD";"Z";408;-0.669621813176471
"1541";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"Magnitude";"Mean";"NA";408;-0.620309259553676
"1542";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"NA";"Magnitude";"SD";"NA";408;-0.6601960145
"1543";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"X";408;0.0822207874776961
"1544";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Y";408;0.00350107553584853
"1545";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"Mean";"Z";408;-0.010659072671299
"1546";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"X";408;-0.699763344205784
"1547";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Y";408;-0.66515912310562
"1548";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"NA";"SD";"Z";408;-0.78182390148299
"1549";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"Mean";"NA";408;-0.703461275879657
"1550";21;"WALKING_DOWNSTAIRS";"Time";"Body";"Accelerometer";"Jerk";"Magnitude";"SD";"NA";408;-0.680069218953922
"1551";21;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"X";408;0.645775957808824
"1552";21;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Y";408;-0.0750963071446078
"1553";21;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"Mean";"Z";408;0.0321851774362745
"1554";21;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"X";408;-0.965586634460784
"1555";21;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Y";408;-0.969330818455882
"1556";21;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"NA";"SD";"Z";408;-0.953093993308823
"1557";21;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"Mean";"NA";408;-0.620309259553676
"1558";21;"WALKING_DOWNSTAIRS";"Time";"Gravity";"Accelerometer";"NA";"Magnitude";"SD";"NA";408;-0.6601960145
"1559";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"X";408;-0.752040828651961
"1560";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Y";408;-0.759325714811275
"1561";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"Mean";"Z";408;-0.709471420465686
"1562";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"X";408;-0.811026710110294
"1563";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Y";408;-0.771388318823529
"1564";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"NA";"SD";"Z";408;-0.728319304730637
"1565";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"Mean";"NA";408;-0.776473060171569
"1566";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"NA";"Magnitude";"SD";"NA";408;-0.793158526279412
"1567";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"Mean";"NA";408;-0.826275026053922
"1568";21;"WALKING_DOWNSTAIRS";"Freq";"NA";"Gyroscope";"Jerk";"Magnitude";"SD";"NA";408;-0.834949863259804
"1569";21;"WALKING_DOWNSTAIRS";"Freq";"Body";"Accelerometer";"NA";"NA";"Mean";"X";408;-0.693486097144118
